Customer_ID,Customer_Age,Gender,City,Income_Level,Product_Category,Product_Price,Discount_Percentage,Competitor_Price,Brand_Loyalty_Score,Previous_Purchases,Avg_Monthly_Spend,App_Usage_Hours,Delivery_Time_Minutes,Stock_Availability,Ad_Clicked,Festival_Season,Payment_Mode,Membership_Level,Device_Type,Browser_Type,Time_Slot,Weather_Condition,Session_Duration_Minutes,Customer_Rating,Product_Return_Rate,Coupon_Used,Wishlist_Count,Review_Count,Random_Noise_1,Random_Noise_2,Lucky_Number,Will_Buy,Quantity
CUST_133510,39,Male,Hyderabad,113186,Beverages,1239.36,34,1075.22,1.13,6,40608.34,11.3,35,1,1,1,Credit Card,Bronze,Android,Chrome,Afternoon,Sunny,58.95,1.9,0.24,1,6,370,7726,main,26,1,4
CUST_133511,19,Male,Delhi,58247,Frozen Food,443.39,7,471.25,1.9,5,16398.41,6.59,107,1,1,0,Credit Card,Silver,iPhone,Edge,Evening,Cloudy,18.2,3.1,0.04,1,15,100,4153,almost,13,1,1
CUST_133512,63,Male,Bangalore,84862,Dairy,1647.0,58,1772.8,6.98,10,19666.4,3.61,16,1,0,1,Credit Card,Bronze,Tablet,Chrome,Evening,Humid,47.22,2.2,0.07,1,12,40,8754,sea,81,1,5
CUST_133513,29,Female,Chennai,167088,Personal Care,1512.51,31,1516.08,3.33,8,37194.14,4.35,72,1,0,0,Wallet,Bronze,Android,Chrome,Morning,Sunny,37.58,2.9,0.14,1,1,395,5241,politics,33,1,2
CUST_133514,39,Male,Kolkata,95674,Beverages,1101.02,22,1196.93,4.75,11,25612.69,8.3,84,1,1,1,UPI,Platinum,Desktop,Firefox,Afternoon,Rainy,18.42,4.0,0.29,0,11,312,9107,today,24,1,2
CUST_133515,62,Male,Bangalore,146651,Dairy,765.24,32,904.32,1.39,8,45112.03,7.53,58,1,0,1,UPI,Platinum,Tablet,Firefox,Afternoon,Sunny,18.5,3.0,0.27,0,18,50,6222,owner,31,1,5
CUST_133516,48,Male,Bangalore,191341,Frozen Food,1108.71,24,1131.35,7.82,12,15331.55,3.19,28,1,1,0,Cash,Gold,Tablet,Edge,Night,Rainy,19.93,3.2,0.35,1,1,139,2601,develop,13,1,2
CUST_133517,54,Male,Hyderabad,228376,Frozen Food,1450.38,2,1679.83,8.7,10,21112.74,2.94,100,1,0,0,UPI,Silver,Tablet,Chrome,Night,Humid,53.82,4.6,0.12,1,15,307,2715,region,58,1,1
CUST_133518,55,Female,Mumbai,222842,Snacks,196.7,23,196.49,6.04,14,16707.9,3.12,103,1,0,0,Debit Card,Silver,Desktop,Edge,Evening,Rainy,19.06,1.9,0.08,0,15,254,3196,community,90,1,2
CUST_133519,64,Male,Chennai,184719,Frozen Food,270.57,35,311.72,1.58,6,56046.72,4.99,41,1,0,1,Credit Card,Silver,Tablet,Chrome,Morning,Rainy,10.18,3.0,0.06,0,16,149,8867,across,60,1,3
CUST_133520,43,Male,Hyderabad,18012,Beverages,1212.63,41,1333.0,6.11,11,6850.38,7.79,73,1,1,0,Wallet,Silver,Tablet,Edge,Evening,Humid,1.07,2.3,0.23,0,11,179,9974,tax,35,1,8
CUST_133521,65,Male,Mumbai,227183,Dairy,1035.58,59,1074.64,4.48,7,26777.94,6.63,119,1,1,1,Credit Card,Bronze,Android,Firefox,Afternoon,Sunny,51.33,1.2,0.26,0,19,314,2797,long,34,1,5
CUST_133522,39,Male,Hyderabad,194615,Beverages,1658.74,59,1981.05,5.52,8,26552.35,1.35,59,0,0,0,Cash,Silver,iPhone,Safari,Afternoon,Humid,57.31,2.2,0.34,1,13,310,5407,hair,98,1,6
CUST_133523,45,Male,Mumbai,34648,Snacks,1847.62,38,1894.29,8.02,6,1913.13,11.35,117,1,1,0,Wallet,Silver,Tablet,Edge,Night,Humid,52.19,2.4,0.29,1,12,7,4947,another,74,1,9
CUST_133524,66,Female,Hyderabad,150989,Snacks,872.12,10,1046.0,9.99,9,59116.15,8.43,61,1,0,0,Credit Card,Bronze,Desktop,Edge,Evening,Sunny,34.85,2.8,0.34,0,9,438,8463,live,41,1,4
CUST_133525,28,Female,Bangalore,203003,Beverages,1908.82,46,1729.63,9.39,11,22013.08,7.09,60,1,0,0,Wallet,Platinum,Desktop,Chrome,Morning,Rainy,29.48,1.5,0.38,0,18,436,4219,large,35,1,5
CUST_133526,53,Female,Kolkata,42794,Household,1373.36,49,1550.67,4.34,7,6579.22,10.88,50,1,1,0,Debit Card,Bronze,iPhone,Firefox,Evening,Cloudy,37.02,1.6,0.27,0,4,128,4349,moment,47,1,5
CUST_133527,19,Female,Hyderabad,102052,Household,1305.22,10,1469.5,5.5,3,17237.04,5.25,85,1,0,0,Debit Card,Gold,Android,Firefox,Evening,Humid,59.53,4.8,0.26,0,19,203,1537,thank,65,1,5
CUST_133528,59,Female,Mumbai,188788,Household,1305.4,24,1291.04,1.96,8,41406.95,5.73,60,1,0,1,Debit Card,Platinum,Android,Edge,Afternoon,Humid,12.54,2.0,0.04,1,5,91,6605,compare,37,1,8
CUST_133529,42,Male,Delhi,126775,Household,231.74,30,236.78,8.22,11,49685.71,4.8,70,1,1,0,Wallet,Gold,Desktop,Chrome,Night,Cloudy,47.41,1.9,0.14,0,9,292,3771,often,97,1,2
CUST_133530,65,Female,Hyderabad,176481,Beverages,713.68,25,766.77,1.75,9,62124.32,10.69,18,1,0,0,Credit Card,Gold,Android,Chrome,Evening,Rainy,10.15,2.6,0.04,1,4,241,1221,because,47,1,4
CUST_133531,36,Female,Mumbai,155235,Dairy,1930.57,14,1871.32,5.62,5,16069.79,4.65,29,1,0,0,Debit Card,Gold,Desktop,Firefox,Night,Cloudy,50.26,2.0,0.14,0,1,298,9659,place,26,1,2
CUST_133532,21,Female,Hyderabad,188261,Snacks,1982.55,22,2270.77,2.98,8,17825.29,5.95,81,1,1,0,Debit Card,Bronze,Desktop,Safari,Morning,Sunny,38.73,1.3,0.34,1,12,203,3719,owner,69,1,6
CUST_133533,25,Female,Mumbai,141811,Snacks,1646.93,38,1851.54,5.44,14,9613.91,5.94,83,1,0,0,UPI,Silver,Desktop,Safari,Night,Humid,5.71,4.3,0.03,1,18,48,1736,quite,64,1,2
CUST_133534,53,Male,Bangalore,180858,Dairy,1239.12,42,1151.26,6.19,6,37579.45,2.45,48,1,0,0,UPI,Gold,iPhone,Edge,Evening,Humid,11.08,1.1,0.28,0,0,183,7917,hear,20,1,3
CUST_133535,60,Male,Kolkata,169919,Beverages,1490.42,14,1343.73,2.32,6,48846.85,11.34,33,1,1,0,Debit Card,Gold,Desktop,Firefox,Night,Cloudy,38.46,1.2,0.39,0,4,145,7842,if,14,1,2
CUST_133536,49,Female,Hyderabad,135741,Dairy,809.0,22,824.63,1.14,11,13624.89,10.35,35,1,1,0,Credit Card,Bronze,Tablet,Edge,Morning,Cloudy,28.46,2.4,0.32,1,12,314,3319,sometimes,57,1,4
CUST_133537,68,Male,Bangalore,244976,Household,70.51,17,68.17,8.05,13,61441.29,6.18,59,1,0,0,UPI,Platinum,Tablet,Safari,Evening,Humid,38.31,3.3,0.12,0,18,311,7149,state,53,1,5
CUST_133538,62,Male,Bangalore,217358,Snacks,849.17,53,1011.69,9.22,2,80119.44,7.18,29,0,1,1,Wallet,Gold,Desktop,Chrome,Evening,Sunny,37.11,1.7,0.3,1,4,191,6439,important,22,1,6
CUST_133539,56,Female,Chennai,97365,Frozen Food,338.29,44,390.44,4.75,9,31158.09,9.19,13,1,0,0,Wallet,Platinum,iPhone,Chrome,Night,Humid,33.63,2.6,0.39,0,17,357,3729,create,80,1,5
CUST_133540,29,Female,Chennai,69270,Household,1206.98,8,1115.37,8.77,12,17332.64,2.56,21,1,0,0,Credit Card,Gold,Android,Edge,Evening,Sunny,17.29,1.5,0.26,1,6,379,8406,listen,38,1,4
CUST_133541,61,Female,Hyderabad,215987,Personal Care,1290.31,42,1396.27,7.02,4,79086.5,2.26,17,1,0,0,UPI,Platinum,Android,Firefox,Afternoon,Sunny,17.95,1.2,0.15,0,8,194,8791,help,30,1,5
CUST_133542,40,Female,Hyderabad,132183,Frozen Food,1617.99,58,1923.98,6.42,8,9181.59,4.06,17,1,0,1,Wallet,Platinum,Android,Safari,Morning,Rainy,57.89,4.5,0.36,1,0,145,2431,fire,69,1,2
CUST_133543,49,Male,Kolkata,99186,Dairy,681.31,44,686.88,4.59,6,10518.46,4.2,59,1,1,0,UPI,Gold,Tablet,Firefox,Morning,Cloudy,1.79,3.2,0.39,1,17,465,9010,garden,80,1,5
CUST_133544,36,Female,Mumbai,39373,Beverages,943.07,25,1004.74,1.71,15,7525.96,5.73,24,0,0,0,UPI,Bronze,Desktop,Chrome,Evening,Cloudy,52.94,2.5,0.22,0,0,196,4949,personal,99,1,4
CUST_133545,56,Male,Bangalore,37359,Snacks,855.52,17,935.14,7.11,9,4828.08,7.51,45,1,0,0,Credit Card,Bronze,iPhone,Edge,Afternoon,Sunny,4.7,2.3,0.34,0,10,459,2393,miss,68,1,1
CUST_133546,51,Male,Chennai,107092,Snacks,541.36,7,619.25,7.8,8,11271.01,2.91,110,1,0,0,Cash,Platinum,Android,Chrome,Morning,Sunny,3.66,1.5,0.09,1,3,101,5898,group,90,1,4
CUST_133547,60,Male,Kolkata,78448,Household,505.05,50,538.63,1.82,11,11760.41,11.44,36,1,0,0,Debit Card,Bronze,Android,Chrome,Morning,Sunny,7.39,3.9,0.27,1,16,70,6316,senior,28,1,5
CUST_133548,57,Male,Hyderabad,150892,Household,550.92,15,509.03,8.04,4,33069.46,6.21,100,1,0,0,Debit Card,Bronze,Android,Edge,Night,Cloudy,8.68,3.1,0.34,0,15,265,7518,serve,96,1,5
CUST_133549,40,Female,Mumbai,138849,Beverages,1586.61,41,1604.6,2.27,7,23959.66,10.37,16,1,0,0,Wallet,Gold,Desktop,Chrome,Morning,Cloudy,10.31,2.4,0.1,0,17,435,6379,seek,61,0,0
CUST_133550,28,Female,Chennai,202829,Snacks,1618.06,12,1765.39,7.69,14,67275.93,2.63,102,1,0,1,UPI,Gold,Desktop,Safari,Night,Humid,1.89,3.1,0.19,1,1,461,6143,maintain,55,1,2
CUST_133551,58,Male,Mumbai,26667,Personal Care,486.37,54,466.93,2.84,11,4262.67,8.63,34,1,0,0,Cash,Platinum,Android,Firefox,Morning,Rainy,4.21,2.3,0.32,0,10,414,9687,professor,44,1,3
CUST_133552,67,Male,Hyderabad,142863,Snacks,146.78,13,173.8,2.98,13,18103.65,11.9,55,1,0,0,UPI,Platinum,Desktop,Safari,Morning,Rainy,47.62,3.7,0.26,0,15,150,3442,year,18,1,2
CUST_133553,42,Female,Chennai,21982,Household,568.6,51,512.21,8.23,4,4730.59,2.29,77,1,0,1,UPI,Silver,Android,Chrome,Afternoon,Rainy,30.29,3.0,0.26,1,5,4,6644,hotel,50,1,3
CUST_133554,63,Male,Kolkata,201035,Dairy,1515.07,47,1670.9,4.43,6,79250.71,8.32,117,1,0,0,Debit Card,Silver,iPhone,Safari,Evening,Cloudy,25.31,1.8,0.01,0,13,413,5508,Congress,5,1,5
CUST_133555,31,Male,Kolkata,77143,Dairy,107.34,50,110.83,3.47,5,16531.75,1.62,116,1,0,1,Cash,Bronze,Desktop,Firefox,Night,Humid,36.54,4.7,0.32,1,6,148,1084,sound,96,1,3
CUST_133556,60,Female,Mumbai,34365,Dairy,1048.35,4,1148.04,4.95,10,5064.51,1.66,10,1,1,0,Credit Card,Bronze,Desktop,Edge,Afternoon,Rainy,12.41,3.5,0.35,1,1,97,4104,city,21,1,1
CUST_133557,39,Female,Chennai,110669,Snacks,894.77,42,930.38,7.56,15,6848.88,9.76,68,1,1,0,Cash,Silver,iPhone,Firefox,Morning,Rainy,48.52,1.3,0.07,1,18,415,5845,pressure,68,1,7
CUST_133558,24,Female,Chennai,218119,Personal Care,820.52,56,869.57,2.4,6,62152.72,6.59,44,1,0,0,Cash,Platinum,Tablet,Edge,Afternoon,Rainy,11.57,4.4,0.06,1,6,39,2212,to,78,1,4
CUST_133559,39,Female,Bangalore,102209,Beverages,1030.19,53,1197.19,2.42,11,30321.54,1.65,49,1,1,1,Wallet,Silver,Desktop,Edge,Night,Humid,4.7,1.6,0.14,1,15,480,1572,collection,63,1,5
CUST_133560,50,Male,Hyderabad,184224,Snacks,183.62,22,182.68,2.32,5,53702.04,5.93,119,1,0,1,Wallet,Gold,Desktop,Firefox,Afternoon,Cloudy,14.56,1.1,0.34,1,14,342,6729,car,8,1,7
CUST_133561,30,Male,Hyderabad,155104,Snacks,85.15,39,96.86,1.2,8,54252.79,8.57,17,1,0,1,Debit Card,Platinum,iPhone,Chrome,Evening,Rainy,2.24,4.4,0.34,1,0,383,3355,quite,43,1,3
CUST_133562,51,Female,Hyderabad,101094,Dairy,1430.28,27,1516.63,1.9,6,32577.27,7.41,94,1,0,0,UPI,Silver,Tablet,Firefox,Afternoon,Rainy,10.76,3.3,0.07,1,5,473,5070,realize,96,1,3
CUST_133563,54,Male,Bangalore,163170,Snacks,1442.18,30,1423.36,9.65,3,55210.27,10.39,70,1,0,0,Credit Card,Silver,Desktop,Chrome,Night,Humid,48.52,4.4,0.3,1,10,451,1137,unit,98,1,3
CUST_133564,19,Male,Mumbai,111191,Personal Care,249.05,42,267.99,8.4,13,20626.27,10.14,101,1,1,1,UPI,Silver,iPhone,Edge,Night,Humid,9.32,3.1,0.4,0,8,153,4039,it,19,1,4
CUST_133565,62,Male,Mumbai,33543,Beverages,513.74,23,518.32,5.1,7,11495.1,2.55,98,1,0,0,Wallet,Bronze,iPhone,Safari,Morning,Rainy,9.39,1.6,0.3,0,9,249,8709,want,33,1,6
CUST_133566,27,Male,Bangalore,78973,Snacks,1569.04,3,1851.67,7.85,9,23191.37,10.24,96,0,0,0,UPI,Platinum,Android,Edge,Morning,Cloudy,34.65,4.4,0.38,1,6,187,2625,peace,83,1,7
CUST_133567,69,Male,Mumbai,100822,Dairy,476.38,56,440.44,4.65,6,21654.04,6.43,101,1,1,1,Cash,Silver,Android,Firefox,Morning,Rainy,11.9,3.2,0.11,0,4,206,3169,enjoy,26,1,8
CUST_133568,27,Female,Chennai,124327,Household,1680.06,44,1993.41,6.8,6,38650.35,2.71,116,1,1,1,UPI,Bronze,Android,Safari,Morning,Humid,8.41,2.9,0.11,1,19,358,7655,training,15,1,4
CUST_133569,47,Male,Bangalore,136403,Beverages,911.2,45,1062.96,2.68,13,7555.8,7.32,100,1,0,0,UPI,Bronze,Android,Safari,Morning,Cloudy,26.49,3.4,0.26,1,11,87,3208,side,18,1,7
CUST_133570,65,Male,Delhi,65376,Personal Care,343.76,15,389.7,6.94,9,15169.99,11.75,26,1,1,0,Debit Card,Platinum,Tablet,Edge,Evening,Rainy,12.32,2.4,0.1,0,13,189,2272,yard,90,1,1
CUST_133571,66,Male,Mumbai,213629,Dairy,1117.63,31,1272.64,1.84,6,14585.47,9.48,90,1,1,0,UPI,Platinum,iPhone,Safari,Evening,Rainy,45.12,3.7,0.33,1,14,252,5943,under,86,1,4
CUST_133572,27,Female,Chennai,81196,Beverages,71.42,37,75.38,1.3,4,28347.38,4.25,45,1,0,0,Wallet,Bronze,Tablet,Edge,Night,Sunny,28.76,1.8,0.27,1,14,87,7389,pull,69,1,2
CUST_133573,45,Male,Hyderabad,236627,Household,221.96,45,191.13,4.76,6,82148.73,9.34,83,0,1,0,Credit Card,Platinum,Tablet,Firefox,Evening,Sunny,58.39,3.9,0.37,0,17,464,9475,professor,54,1,4
CUST_133574,49,Female,Kolkata,137983,Snacks,79.73,33,90.83,5.86,9,53628.46,8.19,118,1,0,0,UPI,Silver,Desktop,Firefox,Evening,Humid,53.95,2.2,0.02,0,7,481,2431,report,62,1,4
CUST_133575,41,Male,Hyderabad,18583,Personal Care,1200.82,56,1412.02,2.2,12,5923.47,8.1,37,1,0,1,Debit Card,Gold,Desktop,Safari,Morning,Sunny,27.07,3.5,0.01,0,14,464,2009,let,15,1,6
CUST_133576,19,Female,Chennai,186547,Personal Care,1689.47,3,1484.89,6.03,14,37393.11,1.96,114,1,0,0,Debit Card,Gold,Desktop,Chrome,Afternoon,Humid,7.61,3.6,0.34,0,12,391,6651,baby,14,1,3
CUST_133577,26,Female,Bangalore,135077,Snacks,1808.2,7,1993.84,9.08,5,25055.43,5.97,45,1,0,0,Cash,Silver,iPhone,Safari,Morning,Sunny,42.76,2.9,0.13,1,6,259,4828,forward,49,1,4
CUST_133578,44,Male,Kolkata,65089,Frozen Food,1192.66,24,1342.93,1.49,7,8234.63,8.29,89,1,1,0,Debit Card,Silver,Tablet,Safari,Morning,Humid,24.79,4.3,0.33,0,13,349,9908,spring,47,0,0
CUST_133579,60,Female,Hyderabad,131587,Frozen Food,732.14,22,671.83,2.8,7,38451.99,1.88,58,1,0,0,Debit Card,Bronze,Android,Edge,Night,Sunny,11.17,4.9,0.04,0,13,207,4446,TV,57,1,7
CUST_133580,41,Male,Hyderabad,109938,Dairy,91.51,16,89.1,8.53,6,24194.79,6.23,93,0,1,0,UPI,Gold,Desktop,Edge,Night,Humid,48.9,1.2,0.29,1,12,253,5023,network,85,1,2
CUST_133581,43,Male,Chennai,130982,Personal Care,1989.49,53,1715.97,1.32,10,39076.87,10.86,113,1,0,0,UPI,Silver,iPhone,Chrome,Evening,Sunny,30.89,3.6,0.37,1,5,66,6771,measure,30,1,4
CUST_133582,40,Male,Delhi,189085,Household,1535.89,8,1717.76,9.59,8,69621.81,1.75,104,0,0,0,Credit Card,Bronze,Desktop,Firefox,Afternoon,Humid,55.92,3.0,0.32,1,13,43,6793,small,42,1,3
CUST_133583,23,Male,Hyderabad,25971,Beverages,1512.45,16,1456.64,6.4,7,4967.11,11.35,52,1,0,1,Wallet,Silver,Android,Chrome,Night,Humid,32.47,4.7,0.25,0,1,191,8550,ground,8,1,4
CUST_133584,33,Male,Hyderabad,241717,Beverages,32.37,42,37.07,7.86,11,84615.84,3.08,115,1,0,0,Cash,Silver,iPhone,Chrome,Night,Cloudy,10.15,1.0,0.27,1,2,466,6991,current,62,1,5
CUST_133585,27,Male,Bangalore,41458,Personal Care,536.05,31,564.24,3.32,2,7758.56,5.72,74,1,1,1,Debit Card,Silver,Android,Firefox,Evening,Sunny,57.36,4.3,0.37,0,3,227,7396,education,39,1,4
CUST_133586,36,Male,Delhi,113645,Frozen Food,759.01,2,683.34,3.24,14,13529.3,1.51,12,1,1,1,Credit Card,Bronze,iPhone,Firefox,Evening,Rainy,1.57,2.4,0.34,0,1,385,5159,plan,39,1,3
CUST_133587,31,Male,Delhi,220174,Beverages,1199.66,17,1277.73,4.33,10,77729.77,8.66,60,1,1,0,Wallet,Platinum,Desktop,Edge,Night,Cloudy,32.31,3.7,0.1,0,11,275,2750,blood,71,1,3
CUST_133588,69,Female,Bangalore,195465,Personal Care,371.39,17,370.76,3.09,7,65186.6,11.5,113,1,0,0,Cash,Platinum,Desktop,Firefox,Afternoon,Sunny,58.83,4.8,0.26,0,18,64,1701,idea,73,1,4
CUST_133589,23,Female,Chennai,58237,Beverages,1844.45,29,1804.49,2.79,7,4708.0,11.64,84,1,0,1,UPI,Silver,Tablet,Chrome,Evening,Humid,49.56,3.5,0.02,0,1,45,8688,right,84,1,5
CUST_133590,45,Female,Chennai,21303,Beverages,792.03,40,872.25,8.27,11,5342.19,4.01,86,1,0,0,Wallet,Gold,Tablet,Firefox,Morning,Sunny,6.59,2.7,0.19,0,14,17,3099,hour,98,1,9
CUST_133591,60,Female,Delhi,78973,Beverages,931.2,0,906.41,3.49,14,21411.13,6.57,80,1,1,0,Debit Card,Silver,Tablet,Firefox,Morning,Sunny,15.1,4.3,0.15,1,7,205,5902,north,77,1,2
CUST_133592,53,Female,Bangalore,203351,Beverages,1515.39,50,1585.07,8.73,5,74457.53,11.93,83,1,0,0,Wallet,Bronze,Tablet,Safari,Evening,Sunny,12.46,1.0,0.12,1,17,25,9723,travel,36,1,3
CUST_133593,25,Male,Kolkata,218481,Dairy,1949.83,2,2265.34,4.72,5,63840.81,4.76,17,1,1,0,Credit Card,Platinum,Android,Chrome,Morning,Rainy,56.09,1.7,0.2,0,10,278,5680,behind,11,1,5
CUST_133594,51,Male,Mumbai,158792,Personal Care,416.42,34,496.29,3.61,15,42134.29,4.83,33,1,0,1,Cash,Bronze,Tablet,Safari,Afternoon,Humid,9.14,1.3,0.1,1,6,266,3255,future,59,1,4
CUST_133595,60,Male,Mumbai,202920,Dairy,1462.03,16,1444.39,1.18,4,70164.53,7.16,48,1,1,0,UPI,Platinum,Tablet,Chrome,Night,Rainy,59.56,4.7,0.38,1,8,483,9766,fear,26,1,5
CUST_133596,43,Female,Kolkata,61895,Dairy,761.93,54,679.12,7.55,13,11292.53,7.87,100,1,1,1,Wallet,Bronze,Desktop,Safari,Morning,Sunny,10.08,2.2,0.11,0,8,30,6387,within,55,1,3
CUST_133597,52,Male,Hyderabad,95193,Personal Care,466.15,44,521.16,8.07,10,12198.34,4.35,77,1,0,0,Cash,Bronze,Android,Chrome,Night,Cloudy,30.44,4.0,0.28,0,2,335,5967,class,64,1,5
CUST_133598,31,Male,Delhi,46658,Beverages,1279.51,15,1441.77,7.73,10,13479.55,3.51,53,1,0,0,UPI,Gold,Tablet,Chrome,Morning,Rainy,8.86,3.2,0.37,0,15,232,8844,common,81,1,4
CUST_133599,30,Female,Hyderabad,69871,Frozen Food,1070.96,12,1067.89,7.86,10,6374.76,3.11,31,1,0,0,Credit Card,Platinum,iPhone,Firefox,Night,Cloudy,15.27,2.7,0.3,0,9,495,2471,bar,87,1,2
CUST_133600,55,Female,Bangalore,126755,Snacks,354.1,5,308.35,1.31,5,22930.02,5.38,51,1,0,0,Credit Card,Platinum,iPhone,Safari,Night,Rainy,34.64,2.7,0.18,1,3,2,7788,somebody,68,1,5
CUST_133601,37,Female,Hyderabad,143953,Personal Care,841.59,27,831.68,8.1,5,26090.27,1.74,45,1,0,1,Cash,Gold,Desktop,Edge,Morning,Cloudy,6.69,4.7,0.25,0,12,15,8244,cultural,45,1,5
CUST_133602,61,Male,Bangalore,87446,Household,169.11,55,143.8,5.77,11,25425.44,1.04,48,0,0,1,Wallet,Platinum,Tablet,Edge,Afternoon,Humid,27.39,4.5,0.22,0,19,242,3089,seem,67,1,6
CUST_133603,67,Female,Mumbai,23202,Snacks,771.88,0,786.06,8.91,5,4080.95,3.01,72,1,1,0,Credit Card,Bronze,iPhone,Edge,Evening,Humid,50.45,3.7,0.07,0,17,140,9403,poor,74,1,1
CUST_133604,57,Male,Bangalore,197678,Personal Care,470.8,21,476.59,7.32,13,41682.83,6.77,18,1,1,0,Debit Card,Platinum,Tablet,Chrome,Evening,Sunny,34.06,4.6,0.19,0,9,490,9669,conference,10,1,2
CUST_133605,19,Female,Delhi,175100,Household,594.56,17,682.39,8.09,8,45173.56,4.35,108,1,0,0,Cash,Gold,Desktop,Safari,Morning,Humid,38.91,2.5,0.3,0,2,109,6839,family,81,1,4
CUST_133606,40,Female,Mumbai,83025,Beverages,1767.28,56,1699.95,2.67,14,21510.56,3.98,88,1,1,1,Wallet,Platinum,Android,Chrome,Afternoon,Sunny,54.91,3.2,0.18,0,15,286,6931,much,98,1,5
CUST_133607,34,Female,Bangalore,26862,Dairy,1523.98,27,1433.29,5.1,10,9790.03,6.15,67,1,0,0,Credit Card,Bronze,Android,Chrome,Evening,Sunny,5.54,3.1,0.0,1,12,9,2217,us,59,1,4
CUST_133608,58,Female,Chennai,119206,Beverages,364.07,48,360.9,5.01,10,45156.38,11.29,46,1,1,0,Cash,Platinum,iPhone,Chrome,Afternoon,Rainy,49.52,3.3,0.02,1,13,348,5834,particularly,63,1,5
CUST_133609,35,Female,Bangalore,177888,Beverages,29.32,38,31.61,8.64,7,56644.16,8.49,37,1,0,0,Wallet,Bronze,Android,Chrome,Morning,Rainy,20.88,1.1,0.4,0,0,17,5459,number,20,1,3
CUST_133610,46,Female,Mumbai,39134,Frozen Food,1608.99,11,1698.92,7.35,9,11850.11,4.96,30,1,0,0,Credit Card,Silver,Desktop,Chrome,Night,Rainy,10.07,3.1,0.21,0,15,112,3024,sign,70,1,3
CUST_133611,67,Female,Hyderabad,236981,Household,461.23,12,460.83,6.03,7,30493.46,4.77,74,1,0,0,UPI,Platinum,Tablet,Safari,Evening,Sunny,32.46,4.7,0.38,1,12,117,8386,agree,53,1,3
CUST_133612,47,Female,Kolkata,50483,Frozen Food,839.32,26,905.09,5.78,3,15938.0,8.47,98,1,1,0,Wallet,Bronze,iPhone,Edge,Evening,Cloudy,5.84,2.2,0.11,1,15,313,6289,evidence,86,1,1
CUST_133613,59,Female,Delhi,75130,Household,1612.57,12,1401.11,3.4,10,5559.38,2.5,58,1,0,0,UPI,Gold,Tablet,Edge,Evening,Cloudy,43.09,2.9,0.39,1,17,358,5379,college,9,1,1
CUST_133614,57,Female,Mumbai,231949,Dairy,1039.56,11,928.22,9.32,5,24476.43,3.52,118,1,0,0,Wallet,Gold,Android,Chrome,Morning,Sunny,13.76,4.9,0.22,0,6,183,3515,feel,30,1,1
CUST_133615,30,Male,Delhi,64968,Beverages,96.6,24,98.26,9.15,2,8820.97,6.67,69,1,0,0,Cash,Gold,Android,Edge,Afternoon,Cloudy,13.08,4.7,0.1,1,11,85,4285,maybe,58,1,5
CUST_133616,42,Male,Bangalore,111984,Household,1011.16,54,1003.19,7.14,10,41760.39,9.74,67,1,1,1,Credit Card,Silver,Android,Firefox,Afternoon,Cloudy,12.13,4.8,0.12,0,11,179,9793,family,80,1,5
CUST_133617,23,Female,Bangalore,86449,Snacks,1498.77,59,1376.59,5.9,14,34266.63,5.17,60,1,1,0,Wallet,Gold,Desktop,Edge,Night,Cloudy,39.59,1.4,0.37,1,4,430,7041,growth,66,1,5
CUST_133618,55,Female,Bangalore,163910,Frozen Food,265.83,21,301.27,2.76,9,26124.43,3.03,69,0,0,1,Cash,Gold,Desktop,Firefox,Evening,Humid,33.58,3.6,0.22,1,18,462,4282,wide,22,1,5
CUST_133619,19,Female,Chennai,133751,Frozen Food,1952.49,33,1834.88,1.25,13,36293.3,7.48,91,1,0,1,Debit Card,Bronze,Tablet,Safari,Evening,Rainy,40.0,1.2,0.22,0,15,388,8917,much,18,1,4
CUST_133620,22,Male,Hyderabad,134541,Snacks,385.18,13,461.47,2.23,7,49219.25,8.88,79,1,0,0,UPI,Platinum,Android,Edge,Afternoon,Cloudy,32.35,4.4,0.01,0,2,464,5248,want,10,1,1
CUST_133621,52,Female,Delhi,239717,Dairy,63.03,59,71.9,8.72,8,36303.87,7.92,42,1,0,1,Debit Card,Gold,Desktop,Firefox,Night,Cloudy,32.17,4.9,0.18,0,19,253,3900,argue,80,1,7
CUST_133622,39,Male,Delhi,179205,Beverages,232.75,56,258.96,4.14,6,9178.26,1.29,55,1,1,1,Cash,Silver,Desktop,Chrome,Afternoon,Sunny,11.8,2.0,0.23,0,13,347,6578,interview,54,1,7
CUST_133623,35,Female,Kolkata,154090,Beverages,29.79,54,27.83,8.15,7,13300.38,2.71,49,1,0,0,Credit Card,Silver,Desktop,Firefox,Afternoon,Cloudy,21.48,3.1,0.08,0,14,444,5370,usually,80,1,4
CUST_133624,27,Male,Mumbai,210922,Personal Care,1064.18,14,949.61,8.01,13,69295.83,2.49,118,1,0,0,Debit Card,Platinum,Android,Safari,Morning,Sunny,1.44,1.1,0.26,1,15,407,7533,nothing,68,1,3
CUST_133625,49,Female,Bangalore,82090,Household,828.97,38,866.87,7.73,5,26497.6,4.58,102,1,0,0,Wallet,Bronze,Android,Edge,Afternoon,Rainy,9.41,1.9,0.15,0,18,369,1124,check,48,1,8
